"","mu","lambda","psi","ntip","surviving_terminal","extinct_terminal","extinct_internal","surviving_internal","m","k","turnover","ef","netdiv"
"1351",0.2,0.3,0.04,200,10,22,10,36,22,56,0.5,0.666666666666667,0.1
"1352",0.2,0.3,0.04,200,12,26,3,28,26,43,0.5,0.666666666666667,0.1
"1353",0.1,0.3,0.005,200,0,0,0,4,0,4,0.4,0.333333333333333,0.2
"1354",0.1,0.3,0.005,200,0,1,0,4,1,4,0.4,0.333333333333333,0.2
"1355",0.1,0.3,0.005,200,1,1,0,3,1,4,0.4,0.333333333333333,0.2
"1356",0.1,0.3,0.005,200,3,0,0,5,0,8,0.4,0.333333333333333,0.2
"1357",0.1,0.3,0.005,200,3,2,0,2,2,5,0.4,0.333333333333333,0.2
"1358",0.1,0.3,0.005,200,4,0,0,3,0,7,0.4,0.333333333333333,0.2
"1359",0.1,0.3,0.005,200,2,0,0,3,0,5,0.4,0.333333333333333,0.2
"1360",0.1,0.3,0.005,200,2,1,0,2,1,4,0.4,0.333333333333333,0.2
"1361",0.1,0.3,0.005,200,1,0,0,4,0,5,0.4,0.333333333333333,0.2
"1362",0.1,0.3,0.005,200,3,2,0,1,2,4,0.4,0.333333333333333,0.2
"1363",0.1,0.3,0.005,200,1,1,0,4,1,5,0.4,0.333333333333333,0.2
"1364",0.1,0.3,0.005,200,2,2,0,1,2,3,0.4,0.333333333333333,0.2
"1365",0.1,0.3,0.005,200,3,1,0,2,1,5,0.4,0.333333333333333,0.2
"1366",0.1,0.3,0.005,200,2,1,0,4,1,6,0.4,0.333333333333333,0.2
"1367",0.1,0.3,0.005,200,2,0,0,3,0,5,0.4,0.333333333333333,0.2
"1368",0.1,0.3,0.005,200,1,0,0,3,0,4,0.4,0.333333333333333,0.2
"1369",0.1,0.3,0.005,200,3,1,0,1,1,4,0.4,0.333333333333333,0.2
"1370",0.1,0.3,0.005,200,1,1,0,3,1,4,0.4,0.333333333333333,0.2
"1371",0.1,0.3,0.005,200,3,1,0,1,1,4,0.4,0.333333333333333,0.2
"1372",0.1,0.3,0.005,200,2,0,0,3,0,5,0.4,0.333333333333333,0.2
"1373",0.1,0.3,0.01,200,6,3,0,8,3,14,0.4,0.333333333333333,0.2
"1374",0.1,0.3,0.01,200,5,2,0,5,2,10,0.4,0.333333333333333,0.2
"1375",0.1,0.3,0.01,200,3,5,0,6,5,9,0.4,0.333333333333333,0.2
"1376",0.1,0.3,0.01,200,3,1,0,9,1,12,0.4,0.333333333333333,0.2
"1377",0.1,0.3,0.01,200,2,2,0,4,2,6,0.4,0.333333333333333,0.2
"1378",0.1,0.3,0.01,200,3,1,0,6,1,9,0.4,0.333333333333333,0.2
"1379",0.1,0.3,0.01,200,6,1,0,4,1,10,0.4,0.333333333333333,0.2
"1380",0.1,0.3,0.01,200,5,0,0,2,0,7,0.4,0.333333333333333,0.2
"1381",0.1,0.3,0.01,200,4,2,1,5,2,10,0.4,0.333333333333333,0.2
"1382",0.1,0.3,0.01,200,2,0,0,5,0,7,0.4,0.333333333333333,0.2
"1383",0.1,0.3,0.01,200,1,3,0,8,3,9,0.4,0.333333333333333,0.2
"1384",0.1,0.3,0.01,200,3,1,0,5,1,8,0.4,0.333333333333333,0.2
"1385",0.1,0.3,0.01,200,2,2,0,3,2,5,0.4,0.333333333333333,0.2
"1386",0.1,0.3,0.01,200,7,1,0,6,1,13,0.4,0.333333333333333,0.2
"1387",0.1,0.3,0.01,200,0,0,1,7,0,8,0.4,0.333333333333333,0.2
"1388",0.1,0.3,0.01,200,4,1,0,7,1,11,0.4,0.333333333333333,0.2
"1389",0.1,0.3,0.01,200,1,2,0,2,2,3,0.4,0.333333333333333,0.2
"1390",0.1,0.3,0.01,200,6,2,2,7,2,15,0.4,0.333333333333333,0.2
"1391",0.1,0.3,0.01,200,2,2,1,1,2,4,0.4,0.333333333333333,0.2
"1392",0.1,0.3,0.01,200,3,1,0,6,1,9,0.4,0.333333333333333,0.2
"1393",0.1,0.3,0.02,200,4,4,0,8,4,12,0.4,0.333333333333333,0.2
"1394",0.1,0.3,0.02,200,3,1,2,14,1,19,0.4,0.333333333333333,0.2
"1395",0.1,0.3,0.02,200,9,1,0,9,1,18,0.4,0.333333333333333,0.2
"1396",0.1,0.3,0.02,200,11,3,1,16,3,28,0.4,0.333333333333333,0.2
"1397",0.1,0.3,0.02,200,5,3,0,11,3,16,0.4,0.333333333333333,0.2
"1398",0.1,0.3,0.02,200,10,2,0,13,2,23,0.4,0.333333333333333,0.2
"1399",0.1,0.3,0.02,200,7,1,0,6,1,13,0.4,0.333333333333333,0.2
"1400",0.1,0.3,0.02,200,6,2,0,11,2,17,0.4,0.333333333333333,0.2
"1401",0.1,0.3,0.02,200,4,2,0,10,2,14,0.4,0.333333333333333,0.2
"1402",0.1,0.3,0.02,200,7,2,0,9,2,16,0.4,0.333333333333333,0.2
"1403",0.1,0.3,0.02,200,8,2,1,10,2,19,0.4,0.333333333333333,0.2
"1404",0.1,0.3,0.02,200,6,3,0,7,3,13,0.4,0.333333333333333,0.2
"1405",0.1,0.3,0.02,200,3,1,1,10,1,14,0.4,0.333333333333333,0.2
"1406",0.1,0.3,0.02,200,12,4,4,8,4,24,0.4,0.333333333333333,0.2
"1407",0.1,0.3,0.02,200,9,2,0,7,2,16,0.4,0.333333333333333,0.2
"1408",0.1,0.3,0.02,200,5,0,0,8,0,13,0.4,0.333333333333333,0.2
"1409",0.1,0.3,0.02,200,7,1,0,6,1,13,0.4,0.333333333333333,0.2
"1410",0.1,0.3,0.02,200,5,3,0,10,3,15,0.4,0.333333333333333,0.2
"1411",0.1,0.3,0.02,200,6,3,1,9,3,16,0.4,0.333333333333333,0.2
"1412",0.1,0.3,0.02,200,5,1,0,4,1,9,0.4,0.333333333333333,0.2
"1413",0.1,0.3,0.04,200,16,7,0,23,7,39,0.4,0.333333333333333,0.2
"1414",0.1,0.3,0.04,200,8,4,0,25,4,33,0.4,0.333333333333333,0.2
"1415",0.1,0.3,0.04,200,14,3,2,19,3,35,0.4,0.333333333333333,0.2
"1416",0.1,0.3,0.04,200,9,6,0,17,6,26,0.4,0.333333333333333,0.2
"1417",0.1,0.3,0.04,200,10,5,0,24,5,34,0.4,0.333333333333333,0.2
"1418",0.1,0.3,0.04,200,19,11,0,23,11,42,0.4,0.333333333333333,0.2
"1419",0.1,0.3,0.04,200,15,5,4,23,5,42,0.4,0.333333333333333,0.2
"1420",0.1,0.3,0.04,200,13,7,2,17,7,32,0.4,0.333333333333333,0.2
"1421",0.1,0.3,0.04,200,14,5,0,14,5,28,0.4,0.333333333333333,0.2
"1422",0.1,0.3,0.04,200,14,5,1,19,5,34,0.4,0.333333333333333,0.2
"1423",0.1,0.3,0.04,200,12,7,2,22,7,36,0.4,0.333333333333333,0.2
"1424",0.1,0.3,0.04,200,14,7,0,12,7,26,0.4,0.333333333333333,0.2
"1425",0.1,0.3,0.04,200,15,6,0,14,6,29,0.4,0.333333333333333,0.2
"1426",0.1,0.3,0.04,200,20,7,2,21,7,43,0.4,0.333333333333333,0.2
"1427",0.1,0.3,0.04,200,18,6,2,14,6,34,0.4,0.333333333333333,0.2
"1428",0.1,0.3,0.04,200,14,4,0,14,4,28,0.4,0.333333333333333,0.2
"1429",0.1,0.3,0.04,200,22,9,0,17,9,39,0.4,0.333333333333333,0.2
"1430",0.1,0.3,0.04,200,19,8,0,12,8,31,0.4,0.333333333333333,0.2
"1431",0.1,0.3,0.04,200,14,12,2,19,12,35,0.4,0.333333333333333,0.2
"1432",0.1,0.3,0.04,200,12,4,0,22,4,34,0.4,0.333333333333333,0.2
"1433",0,0.3,0.005,200,1,0,0,3,0,4,0.3,0,0.3
"1434",0,0.3,0.005,200,5,0,0,2,0,7,0.3,0,0.3
"1435",0,0.3,0.005,200,0,0,0,1,0,1,0.3,0,0.3
"1436",0,0.3,0.005,200,3,0,0,2,0,5,0.3,0,0.3
"1437",0,0.3,0.005,200,3,0,0,1,0,4,0.3,0,0.3
"1438",0,0.3,0.005,200,1,0,0,1,0,2,0.3,0,0.3
"1439",0,0.3,0.005,200,2,0,0,1,0,3,0.3,0,0.3
"1440",0,0.3,0.005,200,2,0,0,2,0,4,0.3,0,0.3
"1441",0,0.3,0.005,200,2,0,0,2,0,4,0.3,0,0.3
"1442",0,0.3,0.005,200,0,0,0,2,0,2,0.3,0,0.3
"1443",0,0.3,0.005,200,3,0,0,2,0,5,0.3,0,0.3
"1444",0,0.3,0.005,200,1,0,0,1,0,2,0.3,0,0.3
"1445",0,0.3,0.005,200,3,0,0,1,0,4,0.3,0,0.3
"1446",0,0.3,0.005,200,2,0,0,0,0,2,0.3,0,0.3
"1447",0,0.3,0.005,200,0,0,0,1,0,1,0.3,0,0.3
"1448",0,0.3,0.005,200,5,0,0,0,0,5,0.3,0,0.3
"1449",0,0.3,0.005,200,2,0,0,1,0,3,0.3,0,0.3
"1450",0,0.3,0.005,200,1,0,0,3,0,4,0.3,0,0.3
"1451",0,0.3,0.005,200,0,0,0,1,0,1,0.3,0,0.3
"1452",0,0.3,0.005,200,1,0,0,2,0,3,0.3,0,0.3
"1453",0,0.3,0.01,200,1,0,0,3,0,4,0.3,0,0.3
"1454",0,0.3,0.01,200,6,0,0,0,0,6,0.3,0,0.3
"1455",0,0.3,0.01,200,4,0,0,6,0,10,0.3,0,0.3
"1456",0,0.3,0.01,200,6,0,0,1,0,7,0.3,0,0.3
"1457",0,0.3,0.01,200,4,0,0,5,0,9,0.3,0,0.3
"1458",0,0.3,0.01,200,1,0,0,5,0,6,0.3,0,0.3
"1459",0,0.3,0.01,200,4,0,0,4,0,8,0.3,0,0.3
"1460",0,0.3,0.01,200,5,0,0,4,0,9,0.3,0,0.3
"1461",0,0.3,0.01,200,4,0,0,3,0,7,0.3,0,0.3
"1462",0,0.3,0.01,200,3,0,0,2,0,5,0.3,0,0.3
"1463",0,0.3,0.01,200,1,0,0,6,0,7,0.3,0,0.3
"1464",0,0.3,0.01,200,7,0,0,3,0,10,0.3,0,0.3
"1465",0,0.3,0.01,200,2,0,0,2,0,4,0.3,0,0.3
"1466",0,0.3,0.01,200,3,0,0,4,0,7,0.3,0,0.3
"1467",0,0.3,0.01,200,5,0,0,1,0,6,0.3,0,0.3
"1468",0,0.3,0.01,200,5,0,0,4,0,9,0.3,0,0.3
"1469",0,0.3,0.01,200,7,0,0,3,0,10,0.3,0,0.3
"1470",0,0.3,0.01,200,5,0,0,1,0,6,0.3,0,0.3
"1471",0,0.3,0.01,200,6,0,0,4,0,10,0.3,0,0.3
"1472",0,0.3,0.01,200,1,0,0,3,0,4,0.3,0,0.3
"1473",0,0.3,0.02,200,7,0,0,6,0,13,0.3,0,0.3
"1474",0,0.3,0.02,200,7,0,0,0,0,7,0.3,0,0.3
"1475",0,0.3,0.02,200,6,0,0,4,0,10,0.3,0,0.3
"1476",0,0.3,0.02,200,7,0,0,10,0,17,0.3,0,0.3
"1477",0,0.3,0.02,200,5,0,0,10,0,15,0.3,0,0.3
"1478",0,0.3,0.02,200,4,0,0,4,0,8,0.3,0,0.3
"1479",0,0.3,0.02,200,8,0,0,4,0,12,0.3,0,0.3
"1480",0,0.3,0.02,200,8,0,0,11,0,19,0.3,0,0.3
"1481",0,0.3,0.02,200,7,0,0,5,0,12,0.3,0,0.3
"1482",0,0.3,0.02,200,6,0,0,6,0,12,0.3,0,0.3
"1483",0,0.3,0.02,200,9,0,0,7,0,16,0.3,0,0.3
"1484",0,0.3,0.02,200,8,0,0,10,0,18,0.3,0,0.3
"1485",0,0.3,0.02,200,4,0,0,5,0,9,0.3,0,0.3
"1486",0,0.3,0.02,200,3,0,0,9,0,12,0.3,0,0.3
"1487",0,0.3,0.02,200,6,0,0,7,0,13,0.3,0,0.3
"1488",0,0.3,0.02,200,3,0,0,6,0,9,0.3,0,0.3
"1489",0,0.3,0.02,200,3,0,0,5,0,8,0.3,0,0.3
"1490",0,0.3,0.02,200,9,0,0,4,0,13,0.3,0,0.3
"1491",0,0.3,0.02,200,10,0,0,4,0,14,0.3,0,0.3
"1492",0,0.3,0.02,200,3,0,0,10,0,13,0.3,0,0.3
"1493",0,0.3,0.04,200,17,0,0,12,0,29,0.3,0,0.3
"1494",0,0.3,0.04,200,14,0,0,9,0,23,0.3,0,0.3
"1495",0,0.3,0.04,200,23,0,0,10,0,33,0.3,0,0.3
"1496",0,0.3,0.04,200,12,0,0,16,0,28,0.3,0,0.3
"1497",0,0.3,0.04,200,14,0,0,15,0,29,0.3,0,0.3
"1498",0,0.3,0.04,200,11,0,0,16,0,27,0.3,0,0.3
"1499",0,0.3,0.04,200,17,0,0,20,0,37,0.3,0,0.3
"1500",0,0.3,0.04,200,7,0,0,12,0,19,0.3,0,0.3
"1501",0,0.3,0.04,200,17,0,0,12,0,29,0.3,0,0.3
"1502",0,0.3,0.04,200,14,0,0,8,0,22,0.3,0,0.3
"1503",0,0.3,0.04,200,14,0,0,14,0,28,0.3,0,0.3
"1504",0,0.3,0.04,200,13,0,0,15,0,28,0.3,0,0.3
"1505",0,0.3,0.04,200,11,0,0,14,0,25,0.3,0,0.3
"1506",0,0.3,0.04,200,9,0,0,23,0,32,0.3,0,0.3
"1507",0,0.3,0.04,200,11,0,0,11,0,22,0.3,0,0.3
"1508",0,0.3,0.04,200,22,0,0,15,0,37,0.3,0,0.3
"1509",0,0.3,0.04,200,12,0,0,7,0,19,0.3,0,0.3
"1510",0,0.3,0.04,200,11,0,0,7,0,18,0.3,0,0.3
"1511",0,0.3,0.04,200,9,0,0,13,0,22,0.3,0,0.3
"1512",0,0.3,0.04,200,22,0,0,21,0,43,0.3,0,0.3
"1513",0.2,0.4,0.005,200,1,2,1,2,2,4,0.6,0.5,0.2
"1514",0.2,0.4,0.005,200,2,2,2,0,2,4,0.6,0.5,0.2
"1515",0.2,0.4,0.005,200,0,0,1,2,0,3,0.6,0.5,0.2
"1516",0.2,0.4,0.005,200,1,1,0,2,1,3,0.6,0.5,0.2
"1517",0.2,0.4,0.005,200,2,0,0,1,0,3,0.6,0.5,0.2
"1518",0.2,0.4,0.005,200,1,1,0,1,1,2,0.6,0.5,0.2
"1519",0.2,0.4,0.005,200,0,1,0,0,1,0,0.6,0.5,0.2
"1520",0.2,0.4,0.005,200,1,0,0,2,0,3,0.6,0.5,0.2
"1521",0.2,0.4,0.005,200,3,2,0,3,2,6,0.6,0.5,0.2
"1522",0.2,0.4,0.005,200,2,0,0,4,0,6,0.6,0.5,0.2
"1523",0.2,0.4,0.005,200,1,3,1,4,3,6,0.6,0.5,0.2
"1524",0.2,0.4,0.005,200,0,2,0,1,2,1,0.6,0.5,0.2
"1525",0.2,0.4,0.005,200,0,2,1,3,2,4,0.6,0.5,0.2
"1526",0.2,0.4,0.005,200,1,0,0,2,0,3,0.6,0.5,0.2
"1527",0.2,0.4,0.005,200,0,3,0,1,3,1,0.6,0.5,0.2
"1528",0.2,0.4,0.005,200,0,0,0,2,0,2,0.6,0.5,0.2
"1529",0.2,0.4,0.005,200,1,3,0,3,3,4,0.6,0.5,0.2
"1530",0.2,0.4,0.005,200,0,1,1,2,1,3,0.6,0.5,0.2
"1531",0.2,0.4,0.01,200,3,3,2,4,3,9,0.6,0.5,0.2
"1532",0.2,0.4,0.01,200,2,8,1,4,8,7,0.6,0.5,0.2
"1533",0.2,0.4,0.01,200,3,1,0,3,1,6,0.6,0.5,0.2
"1534",0.2,0.4,0.01,200,1,2,0,8,2,9,0.6,0.5,0.2
"1535",0.2,0.4,0.01,200,2,0,0,4,0,6,0.6,0.5,0.2
"1536",0.2,0.4,0.01,200,0,4,0,5,4,5,0.6,0.5,0.2
"1537",0.2,0.4,0.01,200,2,3,0,2,3,4,0.6,0.5,0.2
"1538",0.2,0.4,0.01,200,4,2,0,8,2,12,0.6,0.5,0.2
"1539",0.2,0.4,0.01,200,0,2,1,3,2,4,0.6,0.5,0.2
"1540",0.2,0.4,0.01,200,1,1,0,1,1,2,0.6,0.5,0.2
"1541",0.2,0.4,0.01,200,2,4,2,2,4,6,0.6,0.5,0.2
"1542",0.2,0.4,0.01,200,1,1,0,3,1,4,0.6,0.5,0.2
"1543",0.2,0.4,0.01,200,1,4,1,2,4,4,0.6,0.5,0.2
"1544",0.2,0.4,0.01,200,4,1,0,1,1,5,0.6,0.5,0.2
"1545",0.2,0.4,0.01,200,0,1,0,2,1,2,0.6,0.5,0.2
"1546",0.2,0.4,0.01,200,1,3,0,1,3,2,0.6,0.5,0.2
"1547",0.2,0.4,0.01,200,3,2,0,5,2,8,0.6,0.5,0.2
"1548",0.2,0.4,0.01,200,2,9,0,6,9,8,0.6,0.5,0.2
"1549",0.2,0.4,0.01,200,5,1,1,4,1,10,0.6,0.5,0.2
"1550",0.2,0.4,0.01,200,3,1,0,8,1,11,0.6,0.5,0.2
"1551",0.2,0.4,0.02,200,3,4,0,10,4,13,0.6,0.5,0.2
"1552",0.2,0.4,0.02,200,7,2,0,15,2,22,0.6,0.5,0.2
"1553",0.2,0.4,0.02,200,6,3,1,6,3,13,0.6,0.5,0.2
"1554",0.2,0.4,0.02,200,3,1,2,7,1,12,0.6,0.5,0.2
"1555",0.2,0.4,0.02,200,2,3,0,8,3,10,0.6,0.5,0.2
"1556",0.2,0.4,0.02,200,4,2,0,6,2,10,0.6,0.5,0.2
"1557",0.2,0.4,0.02,200,6,5,1,11,5,18,0.6,0.5,0.2
"1558",0.2,0.4,0.02,200,8,6,0,1,6,9,0.6,0.5,0.2
"1559",0.2,0.4,0.02,200,3,4,0,7,4,10,0.6,0.5,0.2
"1560",0.2,0.4,0.02,200,6,6,0,9,6,15,0.6,0.5,0.2
"1561",0.2,0.4,0.02,200,3,3,1,6,3,10,0.6,0.5,0.2
"1562",0.2,0.4,0.02,200,7,4,0,14,4,21,0.6,0.5,0.2
"1563",0.2,0.4,0.02,200,7,1,3,14,1,24,0.6,0.5,0.2
"1564",0.2,0.4,0.02,200,4,6,3,8,6,15,0.6,0.5,0.2
"1565",0.2,0.4,0.02,200,4,6,2,8,6,14,0.6,0.5,0.2
"1566",0.2,0.4,0.02,200,9,4,0,12,4,21,0.6,0.5,0.2
"1567",0.2,0.4,0.02,200,10,1,1,3,1,14,0.6,0.5,0.2
"1568",0.2,0.4,0.02,200,0,3,0,8,3,8,0.6,0.5,0.2
"1569",0.2,0.4,0.02,200,6,3,1,7,3,14,0.6,0.5,0.2
"1570",0.2,0.4,0.02,200,9,5,1,5,5,15,0.6,0.5,0.2
"1571",0.2,0.4,0.04,200,19,11,2,18,11,39,0.6,0.5,0.2
"1572",0.2,0.4,0.04,200,7,12,4,23,12,34,0.6,0.5,0.2
"1573",0.2,0.4,0.04,200,5,4,3,12,4,20,0.6,0.5,0.2
"1574",0.2,0.4,0.04,200,5,10,1,9,10,15,0.6,0.5,0.2
"1575",0.2,0.4,0.04,200,9,10,3,21,10,33,0.6,0.5,0.2
"1576",0.2,0.4,0.04,200,11,7,1,16,7,28,0.6,0.5,0.2
"1577",0.2,0.4,0.04,200,11,11,0,13,11,24,0.6,0.5,0.2
"1578",0.2,0.4,0.04,200,13,12,1,26,12,40,0.6,0.5,0.2
"1579",0.2,0.4,0.04,200,9,5,2,22,5,33,0.6,0.5,0.2
"1580",0.2,0.4,0.04,200,11,11,4,20,11,35,0.6,0.5,0.2
"1581",0.2,0.4,0.04,200,9,15,4,23,15,36,0.6,0.5,0.2
"1582",0.2,0.4,0.04,200,11,10,5,15,10,31,0.6,0.5,0.2
"1583",0.2,0.4,0.04,200,10,7,1,9,7,20,0.6,0.5,0.2
"1584",0.2,0.4,0.04,200,9,14,1,13,14,23,0.6,0.5,0.2
"1585",0.2,0.4,0.04,200,10,7,0,21,7,31,0.6,0.5,0.2
"1586",0.2,0.4,0.04,200,11,12,3,26,12,40,0.6,0.5,0.2
"1587",0.2,0.4,0.04,200,11,8,3,21,8,35,0.6,0.5,0.2
"1588",0.2,0.4,0.04,200,10,13,5,15,13,30,0.6,0.5,0.2
"1589",0.2,0.4,0.04,200,10,9,6,20,9,36,0.6,0.5,0.2
"1590",0.2,0.4,0.04,200,11,7,1,13,7,25,0.6,0.5,0.2
"1591",0.1,0.4,0.005,200,1,0,0,3,0,4,0.5,0.25,0.3
"1592",0.1,0.4,0.005,200,1,0,0,0,0,1,0.5,0.25,0.3
"1593",0.1,0.4,0.005,200,5,0,0,0,0,5,0.5,0.25,0.3
"1594",0.1,0.4,0.005,200,2,1,0,2,1,4,0.5,0.25,0.3
"1595",0.1,0.4,0.005,200,0,1,0,2,1,2,0.5,0.25,0.3
"1596",0.1,0.4,0.005,200,1,1,0,1,1,2,0.5,0.25,0.3
"1597",0.1,0.4,0.005,200,2,0,0,1,0,3,0.5,0.25,0.3
"1598",0.1,0.4,0.005,200,1,1,1,5,1,7,0.5,0.25,0.3
"1599",0.1,0.4,0.005,200,2,2,0,2,2,4,0.5,0.25,0.3
"1600",0.1,0.4,0.005,200,0,0,0,3,0,3,0.5,0.25,0.3
"1601",0.1,0.4,0.005,200,1,1,0,4,1,5,0.5,0.25,0.3
"1602",0.1,0.4,0.005,200,2,0,0,0,0,2,0.5,0.25,0.3
"1603",0.1,0.4,0.005,200,2,1,0,1,1,3,0.5,0.25,0.3
"1604",0.1,0.4,0.005,200,2,1,0,1,1,3,0.5,0.25,0.3
"1605",0.1,0.4,0.005,200,1,1,0,0,1,1,0.5,0.25,0.3
"1606",0.1,0.4,0.005,200,1,1,0,2,1,3,0.5,0.25,0.3
"1607",0.1,0.4,0.005,200,3,1,0,5,1,8,0.5,0.25,0.3
"1608",0.1,0.4,0.005,200,1,0,0,3,0,4,0.5,0.25,0.3
"1609",0.1,0.4,0.005,200,1,0,0,3,0,4,0.5,0.25,0.3
"1610",0.1,0.4,0.005,200,2,0,0,4,0,6,0.5,0.25,0.3
"1611",0.1,0.4,0.01,200,3,1,0,4,1,7,0.5,0.25,0.3
"1612",0.1,0.4,0.01,200,3,0,0,1,0,4,0.5,0.25,0.3
"1613",0.1,0.4,0.01,200,2,0,0,1,0,3,0.5,0.25,0.3
"1614",0.1,0.4,0.01,200,3,0,0,3,0,6,0.5,0.25,0.3
"1615",0.1,0.4,0.01,200,3,1,0,4,1,7,0.5,0.25,0.3
"1616",0.1,0.4,0.01,200,1,0,0,3,0,4,0.5,0.25,0.3
"1617",0.1,0.4,0.01,200,3,0,0,3,0,6,0.5,0.25,0.3
"1618",0.1,0.4,0.01,200,3,0,0,5,0,8,0.5,0.25,0.3
"1619",0.1,0.4,0.01,200,2,0,0,3,0,5,0.5,0.25,0.3
"1620",0.1,0.4,0.01,200,3,1,0,2,1,5,0.5,0.25,0.3
"1621",0.1,0.4,0.01,200,1,1,0,4,1,5,0.5,0.25,0.3
"1622",0.1,0.4,0.01,200,3,1,0,5,1,8,0.5,0.25,0.3
"1623",0.1,0.4,0.01,200,1,2,0,6,2,7,0.5,0.25,0.3
"1624",0.1,0.4,0.01,200,1,3,0,3,3,4,0.5,0.25,0.3
"1625",0.1,0.4,0.01,200,1,0,0,1,0,2,0.5,0.25,0.3
"1626",0.1,0.4,0.01,200,0,0,0,4,0,4,0.5,0.25,0.3
"1627",0.1,0.4,0.01,200,4,0,0,5,0,9,0.5,0.25,0.3
"1628",0.1,0.4,0.01,200,1,1,0,3,1,4,0.5,0.25,0.3
"1629",0.1,0.4,0.01,200,4,0,0,2,0,6,0.5,0.25,0.3
"1630",0.1,0.4,0.01,200,7,0,1,2,0,10,0.5,0.25,0.3
"1631",0.1,0.4,0.02,200,7,3,0,6,3,13,0.5,0.25,0.3
"1632",0.1,0.4,0.02,200,3,0,0,4,0,7,0.5,0.25,0.3
"1633",0.1,0.4,0.02,200,5,2,0,9,2,14,0.5,0.25,0.3
"1634",0.1,0.4,0.02,200,8,2,1,9,2,18,0.5,0.25,0.3
"1635",0.1,0.4,0.02,200,5,1,0,8,1,13,0.5,0.25,0.3
"1636",0.1,0.4,0.02,200,4,1,0,9,1,13,0.5,0.25,0.3
"1637",0.1,0.4,0.02,200,8,0,0,6,0,14,0.5,0.25,0.3
"1638",0.1,0.4,0.02,200,2,2,1,6,2,9,0.5,0.25,0.3
"1639",0.1,0.4,0.02,200,6,1,0,6,1,12,0.5,0.25,0.3
"1640",0.1,0.4,0.02,200,8,2,0,7,2,15,0.5,0.25,0.3
"1641",0.1,0.4,0.02,200,6,0,0,10,0,16,0.5,0.25,0.3
"1642",0.1,0.4,0.02,200,6,2,0,6,2,12,0.5,0.25,0.3
"1643",0.1,0.4,0.02,200,5,1,0,3,1,8,0.5,0.25,0.3
"1644",0.1,0.4,0.02,200,6,2,0,5,2,11,0.5,0.25,0.3
"1645",0.1,0.4,0.02,200,2,0,0,5,0,7,0.5,0.25,0.3
"1646",0.1,0.4,0.02,200,3,3,0,5,3,8,0.5,0.25,0.3
"1647",0.1,0.4,0.02,200,0,2,0,4,2,4,0.5,0.25,0.3
"1648",0.1,0.4,0.02,200,7,6,0,5,6,12,0.5,0.25,0.3
"1649",0.1,0.4,0.02,200,7,0,0,5,0,12,0.5,0.25,0.3
"1650",0.1,0.4,0.02,200,1,2,2,8,2,11,0.5,0.25,0.3
"1651",0.1,0.4,0.04,200,14,6,0,13,6,27,0.5,0.25,0.3
"1652",0.1,0.4,0.04,200,6,3,0,15,3,21,0.5,0.25,0.3
"1653",0.1,0.4,0.04,200,10,1,0,12,1,22,0.5,0.25,0.3
"1654",0.1,0.4,0.04,200,6,5,0,13,5,19,0.5,0.25,0.3
"1655",0.1,0.4,0.04,200,9,3,0,21,3,30,0.5,0.25,0.3
"1656",0.1,0.4,0.04,200,18,2,1,16,2,35,0.5,0.25,0.3
"1657",0.1,0.4,0.04,200,12,4,0,8,4,20,0.5,0.25,0.3
"1658",0.1,0.4,0.04,200,11,3,1,14,3,26,0.5,0.25,0.3
"1659",0.1,0.4,0.04,200,15,4,1,14,4,30,0.5,0.25,0.3
"1660",0.1,0.4,0.04,200,13,8,0,16,8,29,0.5,0.25,0.3
"1661",0.1,0.4,0.04,200,12,1,0,15,1,27,0.5,0.25,0.3
"1662",0.1,0.4,0.04,200,13,3,1,8,3,22,0.5,0.25,0.3
"1663",0.1,0.4,0.04,200,6,3,0,13,3,19,0.5,0.25,0.3
"1664",0.1,0.4,0.04,200,13,2,0,12,2,25,0.5,0.25,0.3
"1665",0.1,0.4,0.04,200,10,6,0,9,6,19,0.5,0.25,0.3
"1666",0.1,0.4,0.04,200,6,3,0,18,3,24,0.5,0.25,0.3
"1667",0.1,0.4,0.04,200,9,4,0,12,4,21,0.5,0.25,0.3
"1668",0.1,0.4,0.04,200,14,5,1,9,5,24,0.5,0.25,0.3
"1669",0.1,0.4,0.04,200,9,2,0,7,2,16,0.5,0.25,0.3
"1670",0.1,0.4,0.04,200,8,1,0,16,1,24,0.5,0.25,0.3
"1671",0,0.4,0.005,200,2,0,0,2,0,4,0.4,0,0.4
"1672",0,0.4,0.005,200,2,0,0,0,0,2,0.4,0,0.4
"1673",0,0.4,0.005,200,0,0,0,2,0,2,0.4,0,0.4
"1674",0,0.4,0.005,200,1,0,0,1,0,2,0.4,0,0.4
"1675",0,0.4,0.005,200,0,0,0,2,0,2,0.4,0,0.4
"1676",0,0.4,0.005,200,2,0,0,1,0,3,0.4,0,0.4
"1677",0,0.4,0.005,200,0,0,0,3,0,3,0.4,0,0.4
"1678",0,0.4,0.005,200,1,0,0,2,0,3,0.4,0,0.4
"1679",0,0.4,0.005,200,2,0,0,0,0,2,0.4,0,0.4
"1680",0,0.4,0.005,200,2,0,0,2,0,4,0.4,0,0.4
"1681",0,0.4,0.005,200,2,0,0,1,0,3,0.4,0,0.4
"1682",0,0.4,0.005,200,2,0,0,2,0,4,0.4,0,0.4
