mu	lambda	eps	turnover	netdiv	psi	ntip	m.type	k.type	k.ratio
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	914	1021	0.527648579
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	624	716	0.534328358
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	1082	1235	0.533016832
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	603	691	0.534003091
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	635	754	0.542836573
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	1243	1338	0.518403719
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	1777	1877	0.513683634
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	422	532	0.557651992
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	616	750	0.549048316
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	631	709	0.529104478
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	606	711	0.539863326
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	648	775	0.544624034
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	779	858	0.524129505
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	2360	2414	0.505655635
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	1001	1065	0.515488867
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	953	1057	0.525870647
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	950	1073	0.530400395
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	954	1028	0.518668012
0.097435897	0.102564103	0.95	0.2	0.005128205	0.05	200	2727	2719	0.499265516
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	467	438	0.483977901
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	405	367	0.475388601
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	359	311	0.464179104
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	1309	1043	0.443452381
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	1247	982	0.440556303
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	750	641	0.460819554
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	1045	880	0.457142857
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	414	338	0.449468085
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	1168	951	0.448796602
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	321	279	0.465
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	340	378	0.526462396
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	885	765	0.463636364
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	556	541	0.493163172
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	295	326	0.524959742
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	590	544	0.479717813
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	385	327	0.459269663
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	440	432	0.495412844
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	897	758	0.458006042
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	886	738	0.454433498
0.146153846	0.153846154	0.95	0.3	0.007692308	0.05	200	1102	852	0.436028659
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	259	227	0.467078189
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	372	277	0.426810478
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	738	554	0.42879257
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	566	432	0.432865731
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	626	417	0.399808245
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	567	421	0.42611336
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	463	382	0.452071006
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	597	420	0.412979351
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	608	462	0.431775701
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	905	676	0.427577483
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	297	244	0.451016636
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	862	654	0.431398417
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	819	550	0.401753104
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	581	439	0.430392157
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	980	670	0.406060606
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	173	181	0.511299435
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	511	416	0.448759439
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	445	346	0.437420986
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	325	256	0.440619621
0.194871795	0.205128205	0.95	0.4	0.01025641	0.05	200	328	258	0.440273038
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	251	186	0.425629291
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	138	151	0.522491349
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	192	139	0.419939577
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	254	168	0.398104265
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	320	227	0.414990859
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	189	161	0.46
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	246	166	0.402912621
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	754	461	0.379423868
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	286	221	0.435897436
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	252	198	0.44
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	686	387	0.360671016
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	255	196	0.4345898
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	399	255	0.389908257
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	689	389	0.360853432
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	461	314	0.40516129
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	353	241	0.405723906
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	322	235	0.421903052
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	491	350	0.416171225
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	838	494	0.370870871
0.243589744	0.256410256	0.95	0.5	0.012820513	0.05	200	286	206	0.418699187
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	300	205	0.405940594
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	252	170	0.402843602
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	384	249	0.393364929
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	259	166	0.390588235
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	411	252	0.380090498
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	239	134	0.35924933
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	605	333	0.355010661
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	325	211	0.393656716
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	384	268	0.411042945
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	448	261	0.368124118
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	247	161	0.394607843
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	309	189	0.379518072
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	335	211	0.386446886
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	553	313	0.361431871
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	282	203	0.418556701
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	154	113	0.423220974
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	470	245	0.342657343
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	311	209	0.401923077
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	390	220	0.360655738
0.292307692	0.307692308	0.95	0.6	0.015384615	0.05	200	771	452	0.369582993
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	310	166	0.348739496
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	222	139	0.385041551
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	279	173	0.382743363
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	253	165	0.394736842
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	222	147	0.398373984
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	602	317	0.344940152
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	295	170	0.365591398
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	205	135	0.397058824
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	412	235	0.363214838
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	901	481	0.34804631
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	196	121	0.38170347
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	415	263	0.387905605
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	232	149	0.391076115
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	427	240	0.35982009
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	266	166	0.384259259
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	265	147	0.356796117
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	217	154	0.41509434
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	503	282	0.359235669
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	228	135	0.371900826
0.341025641	0.358974359	0.95	0.7	0.017948718	0.05	200	146	90	0.381355932
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	210	131	0.384164223
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	599	308	0.339581036
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	82	53	0.392592593
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	412	188	0.313333333
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	436	218	0.333333333
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	391	200	0.338409475
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	284	144	0.336448598
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	438	205	0.31881804
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	424	212	0.333333333
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	95	100	0.512820513
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	194	121	0.384126984
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	278	157	0.36091954
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	74	61	0.451851852
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	287	166	0.366445916
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	245	126	0.339622642
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	431	219	0.336923077
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	313	155	0.331196581
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	226	135	0.373961219
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	219	114	0.342342342
0.38974359	0.41025641	0.95	0.8	0.020512821	0.05	200	256	144	0.36
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	207	113	0.353125
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	332	169	0.337325349
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	427	193	0.311290323
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	108	67	0.382857143
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	115	75	0.394736842
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	170	88	0.341085271
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	339	183	0.350574713
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	387	184	0.322241681
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	125	80	0.390243902
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	544	242	0.307888041
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	724	308	0.298449612
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	362	165	0.313092979
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	505	231	0.313858696
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	272	141	0.341404358
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	244	121	0.331506849
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	157	78	0.331914894
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	245	125	0.337837838
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	167	104	0.383763838
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	272	129	0.321695761
0.438461538	0.461538462	0.95	0.9	0.023076923	0.05	200	109	67	0.380681818
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	204	83	0.289198606
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	358	173	0.325800377
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	284	140	0.330188679
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	133	79	0.372641509
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	335	134	0.285714286
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	187	86	0.315018315
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	254	122	0.324468085
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	155	85	0.354166667
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	95	53	0.358108108
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	293	117	0.285365854
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	216	109	0.335384615
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	372	198	0.347368421
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	222	124	0.358381503
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	305	155	0.336956522
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	198	91	0.314878893
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	211	113	0.348765432
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	234	116	0.331428571
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	175	99	0.361313869
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	189	113	0.374172185
0.487179487	0.512820513	0.95	1	0.025641026	0.05	200	248	120	0.326086957
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	5	220	0.977777778
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	2	201	0.990147783
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	2	242	0.991803279
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	3	225	0.986842105
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	4	201	0.980487805
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	2	235	0.991561181
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	4	189	0.979274611
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	4	176	0.977777778
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	4	195	0.979899497
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	5	199	0.975490196
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	2	225	0.991189427
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	2	216	0.990825688
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	3	212	0.986046512
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	5	228	0.978540773
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	3	198	0.985074627
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	4	193	0.979695431
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	3	203	0.985436893
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	0	196	1
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	9	250	0.965250965
0.004761905	0.095238095	0.05	0.1	0.09047619	0.1	200	5	221	0.977876106
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	4	110	0.964912281
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	1	96	0.989690722
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	3	104	0.971962617
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	0	105	1
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	1	92	0.989247312
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	3	105	0.972222222
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	3	107	0.972727273
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	5	131	0.963235294
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	4	128	0.96969697
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	3	110	0.973451327
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	5	90	0.947368421
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	3	114	0.974358974
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	1	111	0.991071429
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	6	127	0.954887218
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	2	96	0.979591837
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	1	101	0.990196078
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	4	89	0.956989247
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	3	108	0.972972973
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	2	111	0.982300885
0.00952381	0.19047619	0.05	0.2	0.180952381	0.1	200	1	107	0.990740741
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	0	70	1
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	5	78	0.939759036
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	4	63	0.940298507
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	2	84	0.976744186
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	1	58	0.983050847
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	3	57	0.95
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	4	53	0.929824561
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	1	58	0.983050847
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	1	73	0.986486486
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	0	68	1
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	2	65	0.970149254
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	1	74	0.986666667
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	3	79	0.963414634
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	1	79	0.9875
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	0	74	1
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	2	62	0.96875
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	1	64	0.984615385
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	1	79	0.9875
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	0	73	1
0.014285714	0.285714286	0.05	0.3	0.271428571	0.1	200	0	79	1
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	0	59	1
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	0	55	1
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	2	62	0.96875
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	0	55	1
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	2	71	0.97260274
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	0	60	1
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	1	64	0.984615385
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	1	49	0.98
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	2	50	0.961538462
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	2	51	0.962264151
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	1	48	0.979591837
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	2	51	0.962264151
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	1	47	0.979166667
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	0	47	1
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	1	69	0.985714286
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	1	57	0.982758621
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	1	57	0.982758621
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	1	58	0.983050847
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	1	51	0.980769231
0.019047619	0.380952381	0.05	0.4	0.361904762	0.1	200	1	56	0.98245614
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	2	42	0.954545455
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	3	40	0.930232558
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	0	47	1
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	2	45	0.957446809
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	0	44	1
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	2	50	0.961538462
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	0	39	1
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	1	43	0.977272727
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	0	48	1
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	1	32	0.96969697
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	1	36	0.972972973
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	1	46	0.978723404
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	0	42	1
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	3	43	0.934782609
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	2	54	0.964285714
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	0	52	1
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	2	37	0.948717949
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	1	34	0.971428571
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	1	40	0.975609756
0.023809524	0.476190476	0.05	0.5	0.452380952	0.1	200	0	62	1
0.028571429	0.571428571	0.05	0.6	0.542857143	0.1	200	1	37	0.973684211
0.028571429	0.571428571	0.05	0.6	0.542857143	0.1	200	2	33	0.942857143
0.028571429	0.571428571	0.05	0.6	0.542857143	0.1	200	2	32	0.941176471
0.028571429	0.571428571	0.05	0.6	0.542857143	0.1	200	1	38	0.974358974
0.028571429	0.571428571	0.05	0.6	0.542857143	0.1	200	0	31	1
0.028571429	0.571428571	0.05	0.6	0.542857143	0.1	200	0	25	1
0.028571429	0.571428571	0.05	0.6	0.542857143	0.1	200	0	36	1
0.028571429	0.571428571	0.05	0.6	0.542857143	0.1	200	1	34	0.971428571
0.028571429	0.571428571	0.05	0.6	0.542857143	0.1	200	1	34	0.971428571
0.028571429	0.571428571	0.05	0.6	0.542857143	0.1	200	0	22	1
0.028571429	0.571428571	0.05	0.6	0.542857143	0.1	200	0	31	1
0.028571429	0.571428571	0.05	0.6	0.542857143	0.1	200	3	29	0.90625
